date,month,season,state,boat,boat_size,lat,lon,depth,dist_coast,mesh,effort,bottom,trans,total_catch,species,tl,fl,weight,sex,mat_stage
13/03/2013,3,VERÃO,RIO GRANDE DO NORTE,DEUS É PAI II,10,-4.810733,-36.764079,13.5,20.33,45,16279.9,PEDRA,1.5,181325,Rhizoprionodon porosus,51,41,565,,
13/03/2013,3,VERÃO,RIO GRANDE DO NORTE,DEUS É PAI II,10,-4.810733,-36.764079,13.5,20.33,45,16279.9,PEDRA,1.5,181325,Rhizoprionodon porosus,45,37,440,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.64657,-35150236,14.25,7.5,45,6356.6,CASCALHO,9,12080,Scomberomorus brasiliensis,48.5,42.5,610,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.64657,-35150236,14.25,7.5,45,6356.6,CASCALHO,9,12080,Scomberomorus brasiliensis,51,45,695,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.64657,-35150236,14.25,7.5,45,6356.6,CASCALHO,9,12080,Scomberomorus brasiliensis,56,49.5,895,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.64657,-35150236,14.25,7.5,45,6356.6,CASCALHO,9,12080,Scomberomorus brasiliensis,60,52.5,1200,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.64657,-35150236,14.25,7.5,45,6356.6,CASCALHO,9,12080,Scomberomorus brasiliensis,53,46.5,755,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.64657,-35150236,14.25,7.5,45,6356.6,CASCALHO,9,12080,Scomberomorus brasiliensis,50,43,605,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.64657,-35150236,14.25,7.5,45,6356.6,CASCALHO,9,12080,Scomberomorus brasiliensis,53,45.5,750,,
19/03/2013,3,VERÃO,RIO GRANDE DO NORTE,RUSSARIO,8.4,-5.64657,-35150236,14.25,7.5,45,6356.6,CASCALHO,9,12080,Scomberomorus brasiliensis,51,44.5,640,,
